[E 260425 17:11:18 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:21:44 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:21:44 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:21:46 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:21:49 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:21:53 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:21:55 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:21:58 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:01 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:04 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:07 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:11 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:12 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:13 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:13 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:13 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:14 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:16 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:19 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:21 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:23 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:24 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:25 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:27 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:28 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:30 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:31 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
[E 260425 17:22:33 smartConnect:246] Error occurred while making a POST request to https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData. Error: Token missing. URL: https://apiconnect.angelone.in/rest/secure/angelbroking/order/v1/getLtpData, Headers: {'Content-type': 'application/json', 'X-ClientLocalIP': '127.0.0.1', 'X-ClientPublicIP': '106.193.147.98', 'X-MACAddress': 'a8:59:5f:04:07:80', 'Accept': 'application/json', 'X-PrivateKey': None, 'X-UserType': 'USER', 'X-SourceID': 'WEB'}, Request: {'exchange': 'NSE', 'tradingsymbol': 'RELIANCE', 'symboltoken': '2885'}, Response: {'success': False, 'message': 'Token missing', 'errorCode': 'AG8003', 'data': ''}
